EID,GID,SA,TCH
Porvenir_2020,215,14.808081077605,180.394618924573
Porvenir_2020,216,14.6513354331809,178.578591483812
Porvenir_2020,217,14.356528736488,159.360140149366
Porvenir_2020,218,14.5075724408212,155.717990387504
Porvenir_2020,219,14.7594808665204,190.732297171392
Porvenir_2020,220,14.5814617458659,156.703492393875
Porvenir_2021,4,13.3142876426658,149.286997071966
Porvenir_2021,5,12.4780146444064,149.771268279776
Porvenir_2021,8,13.388645265114,149.243041781415
Porvenir_2021,9,10.8652351405274,143.06359746961
Porvenir_2021,10,12.3601874329036,136.988022513106
Porvenir_2021,11,13.40105749459,151.711177300871
Porvenir_2021,12,13.3608520879782,132.004363230521
Porvenir_2021,13,13.3610111655299,148.394379491624
Porvenir_2021,14,12.7843087590539,150.642075929878
Porvenir_2021,15,13.9953221803843,159.681770283718
Porvenir_2021,16,12.1693321562987,148.992924543444
Porvenir_2021,17,14.8907245630379,147.515549161733
Porvenir_2021,18,11.40184016219,138.509946913948
Porvenir_2021,19,14.2541422673982,150.487831078553
Porvenir_2021,20,13.6044012816414,147.104886852096
Porvenir_2021,21,9.31730473258751,144.756458996837
Porvenir_2021,22,13.6450832438325,153.253702526343
Porvenir_2021,23,12.7028322625418,152.741689620445
Porvenir_2021,24,12.8283264813662,152.048749039854
Porvenir_2021,25,13.377697434226,145.900403506041
Porvenir_2021,26,12.777701683766,152.274882534413
Porvenir_2021,27,14.4382019134887,144.32458686621
Porvenir_2021,28,13.0268892717262,150.921102513503
Porvenir_2021,29,12.9466738248581,146.531559444709
Porvenir_2021,31,13.5054116004819,143.065041976338
Porvenir_2021,32,13.066492499309,155.384951000771
Porvenir_2021,33,13.1270173958109,143.087010720099
Porvenir_2021,34,13.6495522466949,145.54413941849
Porvenir_2021,35,11.5221669463777,140.46191716378
Porvenir_2021,36,13.7803812825614,148.998425430376
Porvenir_2021,37,13.7190716571448,147.119408414773
Porvenir_2021,38,12.910217480153,147.583189025134
Porvenir_2021,39,13.2474165215517,131.563666126752
Porvenir_2021,40,12.4217693370803,153.710203218377
Porvenir_2021,41,13.6298412156086,142.506497795692
Porvenir_2021,42,13.3722114202329,158.887903843512
Porvenir_2021,43,14.1057602930751,143.801845684619
Porvenir_2021,44,14.3292572029271,141.523331209204
Porvenir_2021,45,12.6634671211484,152.057953235963
Porvenir_2021,46,13.3402546844778,149.924897042734
Porvenir_2021,47,12.9911088297263,144.496360067522
Porvenir_2021,48,13.785803242108,142.78396249067
Porvenir_2021,49,14.9648152959506,147.507618217854
Porvenir_2021,50,13.8028681671631,141.732487210244
Porvenir_2021,51,13.9270766788507,142.545066072635
Porvenir_2021,52,12.382538068235,148.715018740179
Porvenir_2021,53,14.5022594181333,146.191920609845
Porvenir_2021,54,13.7862318215906,145.445885496816
Porvenir_2021,55,11.2396788501877,150.546651992957
Porvenir_2021,56,13.131385508336,138.851491117297
Porvenir_2021,57,13.4429105749601,139.397386592408
Porvenir_2021,58,13.768005916649,145.272371981539
Porvenir_2021,59,13.4847589852091,137.725788640434
Porvenir_2021,60,12.2083976016981,146.83663664355
Porvenir_2021,61,14.043753136331,142.371597859159
Porvenir_2021,62,13.343982892984,153.246079266363
Porvenir_2021,63,13.9621202333422,150.458839166869
Porvenir_2021,65,13.4013260915127,142.381694718584
Porvenir_2021,66,14.3953695770861,136.313120213154
Porvenir_2021,67,12.6018009907035,143.508151502138
Porvenir_2021,68,14.4881882759833,140.49693552603
Porvenir_2021,69,13.9074847905215,146.710041005823
Porvenir_2021,70,13.1334126580513,151.304037535088
Porvenir_2021,71,14.0241145388591,143.745843640223
Porvenir_2021,72,11.892305951678,143.504061282814
Porvenir_2021,73,11.473300707422,151.802898784899
Porvenir_2021,74,13.3041484407612,144.287210405787
Porvenir_2021,75,10.9804290667067,157.217228928605
Porvenir_2021,76,13.5502283809976,154.591014389926
Porvenir_2021,77,13.1581575390168,148.528315438478
Porvenir_2021,78,13.854603181085,145.370610618996
Porvenir_2021,79,14.2752674463359,144.328532692347
Porvenir_2021,80,13.1006726483387,138.308117564791
Porvenir_2021,81,11.8193368816726,140.679780686208
Porvenir_2021,82,13.9854761868905,148.665779740851
Porvenir_2021,83,13.2271572562425,138.04322213519
Porvenir_2021,84,12.6001660607556,152.60914956015
Porvenir_2021,85,12.4193003170692,140.853816212702
Porvenir_2021,86,14.6595441084782,146.646813507761
Porvenir_2021,87,14.0213890295729,136.875081126722
Porvenir_2021,88,13.9385460984463,143.870190905349
Porvenir_2021,90,13.0108733233343,155.46254016734
Porvenir_2021,91,12.5945912706774,161.591851121399
Porvenir_2021,92,13.7067017758629,144.334858807107
Porvenir_2021,93,12.0773457301017,146.048531432483
Porvenir_2021,94,14.1457336361838,141.149237517216
Porvenir_2021,95,14.0731943464201,147.009246837082
Porvenir_2021,96,14.0460802061549,135.508491224721
Porvenir_2021,97,13.4786046147072,147.680110174235
Porvenir_2021,98,13.439463552433,144.686267815895
Porvenir_2021,99,13.7172214568034,141.862007323659
Porvenir_2021,100,13.2602472967104,142.687131254774
Porvenir_2021,101,8.46276540772128,159.614589660706
Porvenir_2021,102,11.7146395441339,139.075429965846
Porvenir_2021,105,8.66958863089257,161.421310870188
Porvenir_2021,106,9.91598111586185,148.430472326818
Porvenir_2021,107,12.5539710585936,144.458214424769
Porvenir_2021,108,12.0229901163184,155.119844746078
Porvenir_2021,109,12.4636881905797,151.660551091719
Porvenir_2021,110,9.8214315499837,149.18685274855
Porvenir_2021,111,9.37384397475214,151.113736074449
Porvenir_2021,112,13.0442765872488,147.665652665029
Porvenir_2021,113,13.7715213501297,147.452821871593
Porvenir_2021,114,11.9328123536211,151.426198499405
Porvenir_2021,115,11.457697761791101,150.487908928923
Porvenir_2021,116,13.7032464788583,138.331738169072
Porvenir_2021,117,9.5797393255395,151.361224301783
Porvenir_2021,118,13.3188526995219,149.219858859777
Porvenir_2021,119,11.9743214224121,150.208910149055
Porvenir_2021,120,13.5432084012175,148.325244602052
Porvenir_2021,122,11.4075495368402,152.400084166679
Porvenir_2021,123,11.3650630438182,158.180696257792
Porvenir_2021,124,12.4975467459586,132.870171405628
Porvenir_2021,125,11.8470407011812,133.643594566228
Porvenir_2021,126,13.2948628439945,143.494043865175
Porvenir_2021,127,13.3520865904198,148.277928364852
Porvenir_2021,128,11.9627973872641,144.101195583723
Porvenir_2021,129,14.1548293925055,145.467147670461
Porvenir_2021,136,14.8887055383596,138.353841667836
Porvenir_2021,137,14.0302053034019,143.898598476744
Porvenir_2021,143,15.0654708003226,155.283235465642
Porvenir_2021,144,13.4167909317362,142.294727105294
Porvenir_2021,145,11.6958790516039,144.502272905873
Porvenir_2021,146,13.7065545730223,142.841705325146
Porvenir_2021,147,12.5122969115757,142.986614015107
Porvenir_2021,148,11.9593987395937,147.326917773058
Porvenir_2021,149,12.4173871498295,151.540283847059
Porvenir_2021,150,13.6799044275069,150.394657773265
Porvenir_2021,151,13.604174142693,145.936494502475
Porvenir_2021,152,14.5017223373895,142.295272764107
Porvenir_2021,153,13.6437369705696,148.126460626841
Porvenir_2021,154,13.2898151480758,136.806102498883
Porvenir_2021,155,11.5572942259856,147.046894498479
Porvenir_2021,157,12.6037393782932,144.428674632746
Porvenir_2021,158,14.5270282146358,141.771393158332
Porvenir_2021,159,12.9269813182677,138.909706975186
Porvenir_2021,164,14.2012737264729,151.811222395297
Porvenir_2021,165,11.934203258619,157.636796019154
Porvenir_2021,168,13.7595543865112,151.16431577332
Porvenir_2021,169,13.9790351416638,149.644975199714
Porvenir_2021,170,12.4668672097554,138.746513445455
Porvenir_2021,171,13.5745891123536,147.772212837792
Porvenir_2021,172,13.7985409274613,149.410452683349
Porvenir_2021,173,13.3020212739688,147.79262038469
Porvenir_2021,174,13.4322812691919,150.256935887251
Porvenir_2021,175,14.1491109550079,148.103936623228
Porvenir_2021,176,14.1023682529062,145.076521839937
Porvenir_2021,178,10.5887611819101,153.144618966964
Porvenir_2021,179,13.6240027804826,148.603078190906
Porvenir_2021,180,13.9401275684233,150.217536403705
Porvenir_2021,181,14.6707585319112,150.542380676637
Porvenir_2021,182,13.3399799922347,148.05140200959
Porvenir_2021,183,14.0934764756159,141.004262051679
Porvenir_2021,185,13.0858299435617,148.247288316101
Porvenir_2021,186,14.4240656993846,141.373364747107
Porvenir_2021,187,11.1845711022663,152.534178224043
Porvenir_2021,189,12.6212579632889,139.111041330259
Porvenir_2021,190,13.2779738275375,141.808273644086
Porvenir_2021,191,13.8628774492221,135.64053418159
Porvenir_2021,192,13.347530563728,147.254654036598
Porvenir_2021,193,13.8464189620814,139.381569019648
Porvenir_2021,194,13.1717546499765,143.559055084007
Porvenir_2021,195,13.9906620574719,152.586948715758
Porvenir_2021,196,12.0428822497602,145.761733751787
Porvenir_2021,197,13.3966731453186,148.408176831983
Porvenir_2021,198,12.5578975576645,141.708053389018
Porvenir_2021,199,13.1312954230477,145.726529996584
Porvenir_2021,200,14.5179924095381,146.865409488276
Porvenir_2021,201,13.5851835337658,136.090769796517
Porvenir_2021,202,13.0472626021192,136.36161264409
Porvenir_2021,203,12.8297699704091,141.324518123247
Porvenir_2021,204,13.3145319679581,139.927309690844
Porvenir_2021,205,13.0757114051757,152.099388913845
Porvenir_2021,206,14.2903110997428,142.764606571411
Porvenir_2021,207,14.5168372952581,145.763534808073
Porvenir_2021,209,13.7272647143316,147.091849643512
Porvenir_2021,210,12.4429060808282,151.703645813351
Porvenir_2021,211,13.1006642248828,160.505547810788
Porvenir_2021,212,13.4321354196864,146.047093202864
Porvenir_2021,214,14.9348720210679,145.095795177309
Porvenir_2021,215,13.7054617748376,149.519498047194
Porvenir_2021,216,13.4527393036523,145.794486491667
Porvenir_2021,217,12.6787491804781,146.364108669933
Porvenir_2021,218,14.2159372853927,144.321465248118
Porvenir_2021,219,13.3025793093758,150.588903357243
Porvenir_2021,220,12.5358017234768,160.156538715188
Taula_2018,4,16.6557369072583,145.515606116237
Taula_2018,5,13.0776253176119,184.493242832594
Taula_2018,8,17.4484182863992,162.36109262382
Taula_2018,9,15.8440700712699,194.323162164188
Taula_2018,10,17.1972546741271,157.163471787046
Taula_2018,11,17.8052862993686,149.900676396354
Taula_2018,12,16.0420454800679,142.639160592308
Taula_2018,13,17.5658208615146,177.276923721747
Taula_2018,14,16.3834134645975,165.771196408314
Taula_2018,15,17.7055411091417,173.20231189809
Taula_2018,16,16.6820413341368,175.426759339969
Taula_2018,17,15.4368942725306,170.878700777072
Taula_2018,18,17.4298110457974,141.239187165124
Taula_2018,19,17.5510077411292,170.2649486038
Taula_2018,20,17.1300903654663,163.143403896551
Taula_2018,21,18.5314357852986,152.053926256686
Taula_2018,22,17.2015495233195,178.090983029337
Taula_2018,23,16.0645862916901,147.38831207512
Taula_2018,24,15.8269732551834,147.413118197948
Taula_2018,25,16.075525639388,150.240006584292
Taula_2018,26,17.3293655448213,174.386074120734
Taula_2018,27,14.701623784366,146.480505167605
Taula_2018,28,17.2173050732951,167.975428410882
Taula_2018,29,16.5170477350959,156.53756955765
Taula_2018,31,16.3493007932064,151.315183912859
Taula_2018,32,16.9551220279175,184.139547184731
Taula_2018,33,16.8153634603722,163.141865769567
Taula_2018,34,18.834539276062,142.282322836744
Taula_2018,35,17.6469695038073,173.804907564564
Taula_2018,36,17.8227192350217,171.266188083952
Taula_2018,37,14.867888330684501,160.418841732088
Taula_2018,38,18.4945571578733,154.165326628895
Taula_2018,39,18.1695190994158,140.024881188847
Taula_2018,40,16.2221960985481,169.309230252172
Taula_2018,41,16.4951804111982,170.075202294796
Taula_2018,42,16.7202374130008,158.389631447185
Taula_2018,43,18.1645804460546,144.722130831161
Taula_2018,44,18.2943344681798,154.776764743492
Taula_2018,45,16.3454365851162,150.74208167865
Taula_2018,46,16.7085046402351,195.457071533966
Taula_2018,47,15.9062416869497,160.118423145468
Taula_2018,48,14.0018394811741,120.218854763498
Taula_2018,49,17.807909371727,159.904557291538
Taula_2018,50,17.8574940609411,146.97517601683
Taula_2018,51,17.2078058955846,175.408797522709
Taula_2018,52,16.9057714269241,190.024776914632
Taula_2018,53,18.807251077336,183.728591121582
Taula_2018,54,18.9323488215849,159.65628183839
Taula_2018,55,17.9277376204076,151.406962923732
Taula_2018,56,18.1980057368296,138.064003443158
Taula_2018,57,18.0057260936218,149.469260031715
Taula_2018,58,17.498875504467,160.445855496019
Taula_2018,59,17.7868263844539,146.581916981123
Taula_2018,60,17.2141730619168,149.935648323613
Taula_2018,61,15.5957639520158,163.457360415495
Taula_2018,62,17.5922825048979,170.441211920426
Taula_2018,63,18.450293199911,165.027782976611
Taula_2018,65,17.4444903478083,148.176213947748
Taula_2018,66,17.3677531201911,151.375337419083
Taula_2018,67,16.914332425922,176.031282242333
Taula_2018,68,17.3804323421799,135.097209208135
Taula_2018,69,18.2453498854924,133.844799396704
Taula_2018,70,17.7059642412979,162.449566080015
Taula_2018,71,17.7009424814391,136.382320807211
Taula_2018,72,17.0177110853743,156.125326040861
Taula_2018,73,18.6920643888476,159.419806609577
Taula_2018,74,12.4627100830615,159.550311724547
Taula_2018,75,16.2725680374486,148.704738432917
Taula_2018,76,16.9353071825834,163.778483303575
Taula_2018,77,15.8832483414218,169.494639578908
Taula_2018,78,17.5583499789224,168.735201807218
Taula_2018,79,16.4009445501918,146.958506288079
Taula_2018,80,18.4111355957701,149.938469290755
Taula_2018,81,14.4330246918852,129.925431989902
Taula_2018,82,17.4564716418053,145.118691089781
Taula_2018,83,14.0299610407058,147.662209243328
Taula_2018,84,16.6592241724915,148.547447032915
Taula_2018,85,16.68318643297,130.867493222263
Taula_2018,86,16.4689782813339,141.922027283875
Taula_2018,87,17.8359594525727,157.524952711758
Taula_2018,88,17.8112344136656,158.035869317484
Taula_2018,90,17.2158856223971,142.386043293676
Taula_2018,91,15.5794339617609,169.26227409197
Taula_2018,92,16.2082969257272,174.613362872918
Taula_2018,93,15.0108920949337,168.462455442281
Taula_2018,94,18.9643188012246,153.391708476493
Taula_2018,95,18.8760144629537,133.575239108385
Taula_2018,96,14.5772940776318,129.33632594146
Taula_2018,97,15.2686810665449,134.043524549357
Taula_2018,98,18.833209868966,135.20473383231
Taula_2018,99,15.9943825010109,143.25389109436
Taula_2018,100,16.5317013819272,130.826824383735
Taula_2018,101,17.1993232230911,148.00977032988
Taula_2018,102,16.7310263978717,139.555571151906
Taula_2018,105,15.0483686587409,157.066687571588
Taula_2018,106,15.6405433874476,156.775098673787
Taula_2018,107,16.590305043926,162.367271243518
Taula_2018,108,14.3812340879602,191.728063567237
Taula_2018,109,15.0005706308231,172.081614287571
Taula_2018,110,14.424682229687,160.553268537384
Taula_2018,111,15.7247037202523,162.501579474003
Taula_2018,112,17.6628632160703,154.243651726927
Taula_2018,113,17.0120327127561,146.625196856746
Taula_2018,114,15.7360505233897,154.677557457793
Taula_2018,115,15.8612213503903,162.260919278029
Taula_2018,116,16.010610617992,167.70686543202
Taula_2018,117,12.2075173687099,179.284731303554
Taula_2018,118,17.0133113014528,157.30850937192
Taula_2018,119,15.1665125918547,176.097509800489
Taula_2018,120,15.7052478213251,132.634119224433
Taula_2018,122,13.6415052587081,158.992317256978
Taula_2018,123,15.0122296362534,170.876206654757
Taula_2018,124,15.5736761695965,162.091666951281
Taula_2018,125,10.6869651238616,148.587621909197
Taula_2018,126,15.4461093781647,151.654467860449
Taula_2018,127,14.9821551118357,152.992243999872
Taula_2018,128,17.7892794430006,154.396198088611
Taula_2018,129,17.5565508322779,154.75085711936
Taula_2018,136,17.2693576162718,143.27895034873
Taula_2018,137,19.6290701976886,155.679920794752
Taula_2018,143,17.653620563795,147.566209286005
Taula_2018,144,17.4626829622451,160.882079426382
Taula_2018,145,16.6486888686189,168.83948865202
Taula_2018,146,17.6524478506989,177.868469910571
Taula_2018,147,14.7244406586128,144.958558271555
Taula_2018,148,16.0479160942793,146.339694485027
Taula_2018,149,16.2382462309796,165.505848335809
Taula_2018,150,18.1129534231483,163.493216339614
Taula_2018,151,17.1373831598663,133.110057496008
Taula_2018,152,18.0853389544847,173.646273045757
Taula_2018,153,16.3190702138689,143.66456297472
Taula_2018,154,17.8084124919842,140.833989067015
Taula_2018,155,15.9174620735118,149.233779427731
Taula_2018,157,16.4587490453224,156.383871061677
Taula_2018,158,18.0375420526111,131.542590869508
Taula_2018,159,17.1088030077931,169.268303435481
Taula_2018,164,17.6337778600972,142.683603400861
Taula_2018,165,16.452624225179,172.220487259374
Taula_2018,168,18.1581115954661,169.94170608137
Taula_2018,169,18.1873343113674,155.35860597223
Taula_2018,170,18.0376821159701,145.990738742717
Taula_2018,171,15.7392148927077,195.246261609204
Taula_2018,172,18.6241168277704,160.742017894732
Taula_2018,173,17.0359455404054,153.381276160134
Taula_2018,174,18.6115147287508,152.164770708705
Taula_2018,175,17.2306582020004,163.225931581765
Taula_2018,176,16.3967889402825,175.458067675506
Taula_2018,178,15.4750288817357,155.746613934387
Taula_2018,179,15.993931462971,165.936738283394
Taula_2018,180,18.4992509743779,136.93783960526
Taula_2018,181,18.2527316541777,165.670949562198
Taula_2018,182,18.1197443216639,153.932090184352
Taula_2018,183,17.200942385954,141.312875072222
Taula_2018,185,17.4367404811422,167.555108122547
Taula_2018,186,16.9626997121158,157.98904013615
Taula_2018,187,16.7402996541233,161.131895147943
Taula_2018,189,15.5428786860233,164.436482152987
Taula_2018,190,18.2241235772149,157.949021368231
Taula_2018,191,15.7157273815831,136.233758334075
Taula_2018,192,15.5353949100781,161.725753728561
Taula_2018,193,17.6606368902992,141.407585821226
Taula_2018,194,16.235212343328,158.26816089086
Taula_2018,195,18.8788227747885,153.15850398907
Taula_2018,196,17.1548101061057,176.59988566065
Taula_2018,197,17.2146601574461,170.121108463742
Taula_2018,198,16.4883612525833,141.062881873794
Taula_2018,199,17.4719602151897,184.750587404969
Taula_2018,200,17.5759248101052,132.916707761535
Taula_2018,201,18.4658644172967,179.658767089324
Taula_2018,202,18.0850491779603,126.985415302615
Taula_2018,203,14.8495426703642,153.18150589556
Taula_2018,204,17.9656837808948,145.15385288413
Taula_2018,205,15.834045670665,157.293112730553
Taula_2018,206,16.2598766251106,151.197704205368
Taula_2018,207,17.954557889948,157.184116599218
Taula_2018,209,15.0378631053006,167.300235128656
Taula_2018,210,15.4964455603751,172.679710547886
Taula_2018,211,16.2709019860448,171.410640953273
Taula_2018,212,15.6833639902436,182.410243829366
Taula_2018,214,18.4071599189491,147.582763087615
Taula_2018,215,15.5567074205184,157.56949481489
Taula_2018,216,18.382631335618,159.532536820019
Taula_2018,217,16.7539517907138,156.222540579543
Taula_2018,218,16.230113156233,129.513634452835
Taula_2018,219,17.0136901525167,146.978683050633
Taula_2018,220,16.8334885188054,172.32708145546
Taula_2019,4,14.054331629317,108.343491990796
Taula_2019,5,13.5135528285861,120.752680385532
Taula_2019,8,15.489249133975,120.844835955287
Taula_2019,9,13.3910395282004,114.16947907486
Taula_2019,10,13.9915737683758,113.153341916251
Taula_2019,11,16.6776948422154,107.049600255579
Taula_2019,12,14.1385079118529,98.3907366977071
Taula_2019,13,14.9266895021661,111.676989118725
Taula_2019,14,14.5641124415373,97.4416096165422
Taula_2019,15,14.6456008307762,118.690987232478
Taula_2019,16,15.2615065232673,117.803522839914
Taula_2019,17,15.8727003582244,136.288214762149
Taula_2019,18,14.1814730519157,80.9641606389886
Taula_2019,19,14.3485937473973,120.604433892323
Taula_2019,20,14.4813775214346,111.874574840842
Taula_2019,21,14.7669338362861,93.047108647012
Taula_2019,22,15.3473948317973,119.6892101852
Taula_2019,23,14.1855611974342,101.383212178528
Taula_2019,24,14.1799105999048,100.525771522165
Taula_2019,25,14.595278302067,105.741460072283
Taula_2019,26,14.0779124779366,109.510561736442
Taula_2019,27,14.9278886002054,96.8800874470202
Taula_2019,28,14.7900714459679,126.674771678745
Taula_2019,29,14.2145257627291,108.516899504702
Taula_2019,31,15.9649512288873,98.9768751799905
Taula_2019,32,14.2101365396193,119.743602361516
Taula_2019,33,14.7641505260788,98.9057540219872
Taula_2019,34,15.8531825987342,100.267891959087
Taula_2019,35,15.3145152347249,94.9816149151372
Taula_2019,36,14.2943654718956,111.34758167859
Taula_2019,37,13.318925682139,100.093735774908
Taula_2019,38,15.0560450120687,100.883098930484
Taula_2019,39,15.7122115720768,96.2214571471948
Taula_2019,40,14.4677458544154,126.579364480901
Taula_2019,41,14.3141586191175,113.116346287938
Taula_2019,42,13.7672303948038,128.265598350473
Taula_2019,43,15.375195452901,106.543794892764
Taula_2019,44,15.1337198703531,102.751407089655
Taula_2019,45,13.5400751452092,105.146566261383
Taula_2019,46,14.4368997120724,135.606774450339
Taula_2019,47,13.8383433779464,107.522899708018
Taula_2019,48,14.2985496694175,89.0966252439428
Taula_2019,49,15.5463756323893,109.551451988451
Taula_2019,50,15.2370619776136,86.0640819988146
Taula_2019,51,15.0513009083078,113.678377108812
Taula_2019,52,14.4927774904622,121.757000130195
Taula_2019,53,14.5903381632157,103.675813948338
Taula_2019,54,15.072122339421,97.0140769615918
Taula_2019,55,14.4411225138944,120.308253332043
Taula_2019,56,13.9301352263388,107.748407056479
Taula_2019,57,14.3980741835249,81.8475315327778
Taula_2019,58,15.1843983175379,98.3584368604175
Taula_2019,59,14.8769515349098,82.5177662025071
Taula_2019,60,16.7231266856696,105.029713511416
Taula_2019,61,15.607877937816,96.6315026259546
Taula_2019,62,15.7119228051219,116.881142366062
Taula_2019,63,14.6220653181455,81.5364146906037
Taula_2019,65,14.488187924843,99.5271203359024
Taula_2019,66,14.5582790713062,96.6758237249137
Taula_2019,67,13.8407110386234,118.872913658434
Taula_2019,68,15.3624757760703,99.3265873757703
Taula_2019,69,15.5870965267364,85.2827382837092
Taula_2019,70,14.8995132191794,117.552896831938
Taula_2019,71,15.4749665378341,94.9274082224677
Taula_2019,72,15.9177486323826,104.420985322119
Taula_2019,73,15.5284189826029,105.521632150255
Taula_2019,74,15.0671959586522,118.199504090851
Taula_2019,75,14.149055806683,98.6656609359843
Taula_2019,76,15.6660071316764,118.612761324121
Taula_2019,77,13.725878535252,109.157870163438
Taula_2019,78,14.8507162186677,112.374490696916
Taula_2019,79,15.1597728009057,100.259946333885
Taula_2019,80,14.3399849995361,99.7677631029289
Taula_2019,81,12.7189263372666,94.8156771835669
Taula_2019,82,14.4663389479876,87.4268942583252
Taula_2019,83,13.5794297522937,108.961476568916
Taula_2019,84,13.5737317746123,100.822800452176
Taula_2019,85,14.9919865612527,96.9538369315752
Taula_2019,86,14.7372023409736,102.214848925715
Taula_2019,87,15.5628146986105,96.0290318228369
Taula_2019,88,16.4107788569255,110.34584981758
Taula_2019,90,14.5012864791305,95.4225354255957
Taula_2019,91,13.9561499407387,127.940722461392
Taula_2019,92,15.73378058701,119.214048895331
Taula_2019,93,14.5857935266045,112.185318119396
Taula_2019,94,15.6980881002626,102.223249410372
Taula_2019,95,15.8529644559642,89.2288926495047
Taula_2019,96,14.4604930033475,76.7735855309649
Taula_2019,97,13.9475645925724,84.0129679455651
Taula_2019,98,14.6116214637074,95.4799248832128
Taula_2019,99,15.4637653738904,107.297311107453
Taula_2019,100,13.3406733811469,89.8710537948209
Taula_2019,101,14.4470960819099,90.5010419596962
Taula_2019,102,16.2380206949221,102.205760672817
Taula_2019,105,9.07499667011456,104.776329301803
Taula_2019,106,10.5686730093097,122.90214686846
Taula_2019,107,15.131119043868,93.2133687060852
Taula_2019,108,12.184312860095,152.669728066994
Taula_2019,109,14.1885283432144,130.290339204943
Taula_2019,110,9.74729883775416,136.684929993791
Taula_2019,111,9.2582072703401,119.318536554785
Taula_2019,112,15.916219483098,108.214567120554
Taula_2019,113,14.5005057845182,103.765201210124
Taula_2019,114,13.2454832604267,109.019866735133
Taula_2019,115,13.1087983722753,127.374137848002
Taula_2019,116,14.1543304589035,100.647477305442
Taula_2019,117,8.74153716596351,129.054819894856
Taula_2019,118,14.8709122143302,120.095209720402
Taula_2019,119,13.7933957049305,105.878711903762
Taula_2019,120,14.7409549009604,100.176626502771
Taula_2019,122,13.0208852798333,122.976797950436
Taula_2019,123,11.8543018304367,139.208811407498
Taula_2019,124,12.0146406977993,115.864365428379
Taula_2019,125,14.0871349234924,112.002505746988
Taula_2019,126,12.7978552717607,104.23242077369
Taula_2019,127,13.48912369707,111.995252270787
Taula_2019,128,15.5759708534904,114.41386925666
Taula_2019,129,14.1697660177811,103.602804793771
Taula_2019,136,15.5425593215352,102.716414256156
Taula_2019,137,15.1051732558119,104.935985222578
Taula_2019,143,14.8589428556032,103.740914600277
Taula_2019,144,14.6163840505544,85.9868091904677
Taula_2019,145,14.6174107303744,111.208039281513
Taula_2019,146,14.0133263795854,110.986731198516
Taula_2019,147,12.6051553010644,100.212374584676
Taula_2019,148,14.250059870076,97.7010580754098
Taula_2019,149,12.5009304767937,112.153526585629
Taula_2019,150,15.6352326515245,100.850737301146
Taula_2019,151,15.3934762410367,85.8462194282863
Taula_2019,152,15.5099238826542,111.851747536216
Taula_2019,153,14.5184132886157,111.846189523628
Taula_2019,154,14.3783604981568,106.762341549366
Taula_2019,155,12.0047197836384,118.111163115736
Taula_2019,157,15.0321274051196,106.3943244992
Taula_2019,158,15.5862387375521,95.937868431344
Taula_2019,159,14.8523419350165,89.3339696167932
Taula_2019,164,15.5159179615385,98.0313448379062
Taula_2019,165,13.5289616939921,121.9280445003
Taula_2019,168,14.309524883742201,113.479468171458
Taula_2019,169,14.3717582770404,103.343533116708
Taula_2019,170,14.2514548344876,109.303764472218
Taula_2019,171,14.0560115148466,99.7758495707115
Taula_2019,172,15.1185528617079,120.464956776288
Taula_2019,173,14.4001872654848,115.023577685233
Taula_2019,174,14.2847221554909,116.065502239254
Taula_2019,175,15.4911912502183,114.685272088795
Taula_2019,176,13.78371244441,112.115073826027
Taula_2019,178,14.2305032890679,99.5727203223782
Taula_2019,179,14.120008865405,122.767301325627
Taula_2019,180,15.5953738220293,105.127746570276
Taula_2019,181,15.3385706262971,113.391269611935
Taula_2019,182,15.5558425084822,130.404598004192
Taula_2019,183,14.273851428601,96.2331217155291
Taula_2019,185,14.1789994291158,125.897972846195
Taula_2019,186,15.0722944272053,111.126781800114
Taula_2019,187,13.7714477717253,121.966975854919
Taula_2019,189,14.3257514274921,100.533499623864
Taula_2019,190,14.3721770099664,113.425570104893
Taula_2019,191,14.0907870278036,87.9770767663436
Taula_2019,192,13.7729873226286,120.987415843237
Taula_2019,193,13.9897084710475,85.3315624897967
Taula_2019,194,15.2493614418443,119.332478569837
Taula_2019,195,15.4541824754831,114.91053243421
Taula_2019,196,14.2423547155225,128.007003035718
Taula_2019,197,14.1911243504065,109.707280258854
Taula_2019,198,13.5148082359495,109.303535670687
Taula_2019,199,15.9275092998244,102.396835192173
Taula_2019,200,14.1683708591131,109.528917591931
Taula_2019,201,16.2494775515176,102.954646900833
Taula_2019,202,16.2506117723675,106.957273376653
Taula_2019,203,13.9730742637927,101.159049355741
Taula_2019,204,15.2708949253357,91.1252827342246
Taula_2019,205,14.0083734072564,94.0434735511251
Taula_2019,206,15.1411751787965,93.8429748385089
Taula_2019,207,15.4358018598285,113.653063886216
Taula_2019,209,14.1885321213404,107.81720695499
Taula_2019,210,13.9194979791224,111.825052212062
Taula_2019,211,13.6250406322896,121.502863808469
Taula_2019,212,14.7164253769482,107.13925950451
Taula_2019,214,16.0175183694692,112.86774431766
Taula_2019,215,14.3355688934278,129.838831444762
Taula_2019,216,15.4826525893174,117.413849650159
Taula_2019,217,14.9157401535923,101.626423834625
Taula_2019,218,14.9892686426516,122.33934484796
Taula_2019,219,14.5990677268828,128.485695662714
Taula_2019,220,13.8369338010635,113.487712990814
