season,family,gid,plant,replicated,P_rachis_loss,soluble_solids,S_dry
2020,902,G_5.2.73,1,R1,67.3913043478261,20,0.01421
2020,902,G_5.2.73,1,R2,47.11538461538462,19,0.016150000000000005
2020,411,G_5.2.106,1,R1,59.0909090909091,19,0
2020,411,G_5.2.106,1,R2,78.94736842105263,17,0
2020,411,G_5.2.106,1,R3,74,16,0
2020,411,G_5.2.115,1,R1,51.92307692307692,20,0.08955
2020,411,G_5.2.115,1,R2,70.37037037037035,18,0.06132
2020,411,G_5.2.115,1,R3,63.043478260869556,17,0.0923
2020,411,G_5.2.150,1,R1,72.44897959183673,18,0.02027
2020,411,G_5.2.150,1,R2,80.2547770700637,21,0.01904
2020,411,G_5.2.150,1,R3,37.75510204081633,21,0.016860000000000003
2020,411,G_5.2.163,1,R1,84.05797101449276,21,0.023750000000000004
2020,411,G_5.2.163,1,R2,71.92982456140349,20,0.028339999999999997
2020,411,G_5.2.163,1,R3,76.92307692307692,20,0.037950000000000005
2020,411,G_5.2.170,1,R1,78.0701754385965,19,0
2020,411,G_5.2.170,1,R2,59,17,0
2020,411,G_5.2.170,1,R3,47.22222222222223,17,0
2020,900,G_5.3.13,1,R1,43.47826086956521,17,0.0126
2020,900,G_5.3.13,1,R2,77.41935483870968,21,0.014169999999999999
2020,900,G_5.3.13,1,R3,56.79012345679012,20,0.01124
2020,900,G_5.3.18,1,R1,55.833333333333336,19,0
2020,900,G_5.3.18,1,R2,34.28571428571428,17,0
2020,900,G_5.3.18,1,R3,61.111111111111114,17,0
2020,900,G_5.3.19,1,R1,67.39130434782608,17,0.010050000000000003
2020,900,G_5.3.19,1,R2,63.636363636363626,17,0.01154
2020,900,G_5.3.19,1,R3,42.85714285714285,20,0.01295
2020,900,G_5.3.21,1,R1,21.538461538461544,19,0.0116
2020,900,G_5.3.21,1,R1,73.01587301587303,21,0.0116
2020,900,G_5.3.21,1,R2,42.7536231884058,19,0.01402
2020,900,G_5.3.21,1,R2,57.06521739130434,21,0.01402
2020,900,G_5.3.21,1,R3,50.87719298245615,19,0.01104
2020,900,G_5.3.21,1,R3,73.07692307692308,21,0
2020,900,G_5.3.24,1,R1,57.983193277310924,22,0
2020,900,G_5.3.24,1,R2,63.10679611650486,20,0
2020,900,G_5.3.24,1,R3,28.358208955223883,20,0
2020,900,G_5.3.25,1,R1,62.87425149700599,15,0.044230000000000005
2020,900,G_5.3.26,1,R1,66.46706586826348,20,0
2020,900,G_5.3.26,1,R2,0,20,0
2020,900,G_5.3.26,1,R3,7.2072072072071975,20,0
2020,912,G_5.3.45,1,R1,11.92660550458716,17,0.03365
2020,912,G_5.3.45,1,R2,44.02985074626866,17,0.06222
2020,912,G_5.3.45,1,R3,75.27472527472528,18,0.10467
2020,912,G_5.3.106,1,R1,68.85245901639344,17,0.03465
2020,912,G_5.3.106,1,R2,36.76470588235294,17,0.024270000000000003
2020,912,G_5.3.106,1,R3,87.73584905660377,17,0.025229999999999995
2020,912,G_5.3.116,1,R1,16.66666666666667,19,0
2020,912,G_5.3.125,1,R1,77.27272727272727,19,0.023360000000000002
2020,912,G_5.3.110,1,R1,34.375,18,0.03125
2020,912,G_5.3.110,1,R2,23.529411764705877,18,0.03373
2020,912,G_5.3.110,1,R3,64.92890995260663,17,0.0522
2020,912,G_5.3.113,1,R1,82.08955223880596,16,0.01678
2020,912,G_5.3.113,1,R2,83.33333333333333,18,0.08443999999999999
2020,912,G_5.3.113,1,R3,89.79591836734694,18,0.01606
2020,912,G_5.3.118,1,R1,58.49056603773584,17,0
2020,912,G_5.3.118,1,R2,26.984126984126988,19,0
2020,912,G_5.3.118,1,R3,79.64601769911503,20,0
2020,900,G_5.3.6,1,R1,27.500000000000004,19,0.01033
2020,900,G_5.3.6,1,R2,44.82758620689654,21,0.011050000000000004
2020,900,G_5.3.6,1,R3,63.82978723404255,17,0.01215
2020,900,G_5.3.7,1,R1,0,20,0.014840000000000002
2020,900,G_5.3.7,1,R2,0,18,0.018870000000000005
2020,900,G_5.3.7,1,R3,0,23,0.014000000000000002
2020,912,G_5.3.50,1,R1,42.85714285714285,24,0.0195
2020,912,G_5.3.50,1,R2,63.91752577319587,23,0.022040000000000004
2020,912,G_5.3.60,1,R1,49.03846153846154,16,0.06986
2020,912,G_5.3.60,1,R2,64.86486486486486,15,0.059430000000000004
2020,912,G_5.3.60,1,R3,45.205479452054796,16,0.08386000000000002
2020,912,G_5.3.72,1,R1,40.54054054054054,18,0.00907
2020,912,G_5.3.72,1,R2,10.81081081081082,15,0.0127
2020,912,G_5.3.72,1,R3,11.111111111111121,17,0.010910000000000003
2020,912,G_5.3.74,1,R1,0,16,0.12755999999999998
2020,912,G_5.3.74,1,R2,36.42857142857142,15,0.061860000000000005
2020,912,G_5.3.74,1,R3,0,16,0.08936000000000001
2020,912,G_5.3.77,1,R1,50,15,0.037809999999999996
2020,912,G_5.3.77,1,R2,70.37037037037037,19,0.06208
2020,912,G_5.3.78,1,R1,62.24489795918367,15,0.07761000000000001
2020,912,G_5.3.78,1,R2,70.28985507246377,15,0.03612
2020,912,G_5.3.78,1,R3,9.210526315789465,16,0.01901
2020,912,G_5.3.79,1,R1,89.04109589041096,16,0.08473
2020,912,G_5.3.79,1,R2,62.5,16,0.02783
2020,912,G_5.3.79,1,R3,0,17,0.049780000000000005
2020,912,G_5.3.90,1,R1,60.48780487804878,16,0
2020,912,G_5.3.90,1,R2,53.20512820512821,17,0
2020,912,G_5.3.90,1,R3,31.578947368421048,17,0
2020,912,G_5.3.92,1,R1,57.99999999999999,20,0.01916
2020,912,G_5.3.92,1,R2,21.153846153846164,17,0.0193
2020,912,G_5.3.92,1,R3,38.53211009174312,16,0.012460000000000004
2020,912,G_5.3.96,1,R1,48.319327731092436,18,0.021140000000000003
2020,912,G_5.3.96,1,R2,31.034482758620694,17,0.03547
2020,912,G_5.3.96,1,R3,4.845814977973559,18,0.049319999999999996
2020,411,G_5.4.10,1,R1,75,21,0.01492
2020,411,G_5.4.12,1,R1,73.28767123287672,19,0.03475
2020,411,G_5.4.23,1,R1,66.32653061224491,21,0
2020,411,G_5.4.25,1,R1,69.56521739130434,20,0.03984
2020,411,G_5.4.25,1,R2,43.20987654320988,20,0.07311
2020,411,G_5.4.25,1,R3,36.53846153846154,19,0.07360000000000001
2020,411,G_5.4.27,1,R1,56.06060606060606,19,0.013850000000000001
2020,411,G_5.4.27,1,R2,82.73381294964028,19,0.014230000000000003
2020,411,G_5.4.27,1,R3,44.776119402985074,20,0.010289999999999999
2020,406,G_5.4.56,1,R1,67.6470588235294,12,0.00988
2020,406,G_5.4.56,1,R2,84.375,17,0.011170000000000003
2020,406,G_5.4.56,1,R3,57.49999999999999,15,0.010010000000000002
2020,406,G_5.4.67,1,R1,81.63265306122449,20,0.05029
2020,406,G_5.4.67,1,R2,59.82142857142856,20,0.07261000000000001
2020,406,G_5.4.70,1,R1,67.60563380281691,19,0.013990000000000002
2020,406,G_5.4.70,1,R2,57.333333333333336,16,0.013240000000000002
2020,406,G_5.4.70,1,R3,83.56164383561644,19,0.011010000000000002
2020,406,G_5.4.71,1,R1,60.86956521739131,14,0.013059999999999999
2020,406,G_5.4.71,1,R2,17.543859649122805,19,0.014100000000000001
2020,406,G_5.4.71,1,R3,64.51612903225806,18,0.016250000000000004
2020,406,G_5.4.72,1,R1,45.78313253012048,19,0.054720000000000005
2020,406,G_5.4.72,1,R2,61.7283950617284,17,0.04708
2020,406,G_5.4.72,1,R3,4.081632653061228,20,0.0618
2020,406,G_5.4.103,1,R1,64.51612903225806,14,0.012520000000000003
2020,406,G_5.4.103,1,R2,8.333333333333321,16,0.00871
2020,406,G_5.4.103,1,R3,0,18,0.01335
2020,406,G_5.4.86,1,R1,25.00000000000001,19,0
2020,406,G_5.4.86,1,R2,0,20,0
2020,406,G_5.4.86,1,R3,36.734693877551024,18,0
2020,406,G_5.4.96,1,R1,78.18181818181819,20,0
2020,406,G_5.4.96,1,R2,55.76923076923078,18,0
2020,406,G_5.4.96,1,R3,58.095238095238095,19,0
2020,406,G_5.4.104,1,R1,42.42424242424243,19,0.01391
2020,406,G_5.4.104,1,R2,29.113924050632917,22,0.01501
2020,406,G_5.4.105,1,R1,82.14285714285714,16,0.01533
2020,406,G_5.4.105,1,R2,33.333333333333336,20,0.011120000000000001
2020,406,G_5.4.105,1,R3,NA,NA,NA
2020,406,G_5.4.116,1,R1,82.29166666666667,19,0.021290000000000003
2020,406,G_5.4.116,1,R2,56.25,19,0.044469999999999996
2020,406,G_5.4.116,1,R3,81.57894736842104,18,0.023040000000000005
2020,406,G_5.4.118,1,R1,51.020408163265316,20,0
2020,406,G_5.4.119,1,R1,57.53424657534246,10,0.055110000000000006
2020,406,G_5.4.119,1,R2,77.94117647058823,18,0.0639
2020,111,G_5.5.50,1,R1,33.69565217391304,21,0.01573
2020,111,G_5.5.50,1,R2,55.31914893617021,21,0.00988
2020,111,G_5.5.50,1,R3,64.28571428571428,21,0.009860000000000002
2020,111,G_5.5.58,1,R1,25.373134328358212,20,0.11798000000000002
2020,111,G_5.5.72,1,R1,78.78787878787878,19,0
2020,111,G_5.5.72,1,R2,36.956521739130444,19,0
2020,111,G_5.5.72,1,R3,62.22222222222222,20,0
2020,111,G_5.5.93,1,R1,72.28915662650603,19,0.08504999999999999
2020,111,G_5.5.93,1,R2,64,19,0.06871000000000001
2020,111,G_5.5.93,1,R3,81.61764705882354,20,0.06774
2020,406,G_5.5.138,1,R1,0,18,0.06982000000000001
2020,406,G_5.5.138,1,R2,40.909090909090914,19,0.08259
2020,406,G_5.5.138,1,R3,68.64406779661017,19,0.01634
2020,406,G_5.5.142,1,R1,60.55045871559633,17,0
2020,406,G_5.5.142,1,R2,74.809160305343525,16,0
2020,406,G_5.5.142,1,R3,78.66666666666667,18,0
2020,406,G_5.5.149,1,R1,36.95652173913043,21,0.010400000000000003
2020,406,G_5.5.149,1,R2,79.3103448275862,21,0.012390000000000002
2020,406,G_5.5.149,1,R3,34.28571428571429,22,0.014750000000000003
2020,411,G_5.6.100,1,R1,65,21,0.0688
2020,411,G_5.6.112,1,R1,79.14438502673796,18,0.01738
2020,411,G_5.6.112,1,R1,68.29268292682926,16,0.01738
2020,411,G_5.6.112,1,R2,81.75675675675677,15,0.00998
2020,411,G_5.6.112,1,R2,82.3529411764706,18,0.00998
2020,411,G_5.6.112,1,R3,64.1025641025641,18,0.01099
2020,411,G_5.6.112,1,R3,17.647058823529413,17,0.01099
2020,411,G_5.6.118,1,R1,23.80952380952381,22,0
2020,411,G_5.6.118,1,R1,53.6231884057971,20,0
2020,411,G_5.6.118,1,R2,51.42857142857143,21,0
2020,411,G_5.6.118,1,R2,88.81578947368422,20,0
2020,411,G_5.6.118,1,R3,68.35443037974683,21,0
2020,902,G_5.6.55,1,R1,60.41666666666667,20,0.01144
2020,411,G_5.6.110,1,R1,46.15384615384615,20,0.10063
2020,411,G_5.6.110,1,R2,46.93877551020408,21,0.08129
2020,411,G_5.6.112,1,R1,85.56149732620321,18,0.01738
2020,411,G_5.6.112,1,R1,78.04878048780488,16,0.01738
2020,411,G_5.6.112,1,R2,61.48648648648649,15,0.00998
2020,411,G_5.6.112,1,R2,62.74509803921569,18,0.00998
2020,411,G_5.6.118,1,R1,54.761904761904766,22,0
2020,411,G_5.6.118,1,R1,72.46376811594203,20,0
2020,411,G_5.6.118,1,R2,5.71428571428572,21,0
2020,411,G_5.6.118,1,R2,78.28947368421052,20,0
2020,411,G_5.6.124,1,R1,32.6086956521739,18,0.0689
2020,411,G_5.6.124,1,R2,66.26506024096386,19,0.07581000000000002
2020,411,G_5.6.150,1,R1,68.4782608695652,19,0.01885
2020,411,G_5.6.150,1,R2,25.581395348837205,19,0.01261
2020,411,G_5.6.155,1,R1,79.83870967741936,22,0.015650000000000004
2020,411,G_5.6.155,1,R2,60,23,0.011560000000000004
2020,411,G_5.6.155,1,R3,67.04545454545455,25,0.0136
2020,411,G_5.6.156,1,R1,63.414634146341456,21,0
2020,411,G_5.6.156,1,R2,73.56321839080461,21,0
2020,411,G_5.6.165,1,R1,65.06024096385542,18,0.040639999999999996
2020,411,G_5.6.165,1,R2,NA,NA,NA
2020,411,G_5.6.169,1,R1,57.27272727272727,18,0
2020,411,G_5.6.169,1,R2,77.07317073170732,17,0
2020,411,G_5.6.169,1,R3,82,18,0
2020,411,G_5.6.166,1,R1,13.749999999999996,21,0.07433
2020,411,G_5.6.171,1,R1,65.3061224489796,20,0
2020,411,G_5.6.171,1,R2,75.71428571428571,18,0
2020,111,G_5.7.38,1,R1,59.677419354838705,18,0.015560000000000001
2020,111,G_5.7.38,1,R2,36.607142857142854,19,0.015990000000000004
2020,111,G_5.7.38,1,R3,69.91150442477876,19,0.016760000000000004
2020,111,G_5.7.45,1,R1,67.53246753246754,18,0.01724
2020,111,G_5.7.47,1,R1,38.13559322033899,15,0.08125000000000002
2020,111,G_5.7.47,1,R2,46.56488549618321,17,0.09073
2020,111,G_5.7.47,1,R3,12.500000000000005,17,0.10463
2020,111,G_5.7.57,1,R1,61.744966442953015,18,0.10036999999999999
2020,111,G_5.7.121,1,R1,0,20,0.01704
2020,111,G_5.7.121,1,R2,64.21052631578948,20,0.01492
2020,406,G_5.7.133,1,R1,90.38461538461539,18,0.024760000000000004
2020,406,G_5.7.133,1,R2,56.75675675675675,17,0.01653
2020,406,G_5.7.149,1,R1,40.44117647058824,17,0.010860000000000003
2020,406,G_5.7.149,1,R2,70,17,0.012720000000000004
2020,411,G_5.8.82,1,R1,80.21978021978022,20,0
2020,411,G_5.8.84,1,R1,67.56756756756756,15,0.07600000000000001
2020,411,G_5.8.84,1,R2,24.13793103448275,16,0.059860000000000003
2020,411,G_5.8.84,1,R3,81.25,16,0.05158
2020,411,G_5.8.85,1,R1,0,21,0
2020,411,G_5.8.85,1,R2,82.10526315789474,20,0
2020,411,G_5.8.85,1,R3,78.09523809523809,20,0
2020,411,G_5.8.89,1,R1,57.77777777777778,21,0
2020,411,G_5.8.89,1,R2,0,23,0
2020,411,G_5.8.89,1,R3,72,24,0
2020,411,G_5.8.102,1,R1,0,16,0.04012
2020,411,G_5.8.102,1,R2,0,19,0.01986
2020,411,G_5.8.102,1,R3,0,22,0.024980000000000002
2020,411,G_5.8.104,1,R1,89.01098901098901,15,0.06509000000000001
2020,411,G_5.8.104,1,R2,74.4186046511628,16,0.060750000000000005
2020,411,G_5.8.104,1,R3,34.78260869565217,16,0.06959
2020,411,G_5.8.111,1,R1,82.5503355704698,20,0
2020,411,G_5.8.113,1,R1,51.020408163265316,19,0.015090000000000003
2020,411,G_5.8.113,1,R2,64.61538461538461,17,0.03085
2020,411,G_5.8.131,1,R1,18.320610687022903,19,0.029220000000000003
2020,411,G_5.8.131,1,R2,0,18,0.03639
2020,411,G_5.8.131,1,R3,72.06703910614524,18,0.03319999999999999
2020,411,G_5.2.110,1,R1,68.18181818181819,16,0
2020,900,G_5.3.1,1,R1,20.547945205479454,16,0.10329999999999999
2020,900,G_5.3.1,1,R2,0,18,0.0665
2020,900,G_5.3.31,1,R1,83.33333333333333,17,0
2020,900,G_5.3.31,1,R2,77.22772277227723,19,0
2020,900,G_5.3.31,1,R3,50.666666666666664,16,0
2020,912,G_5.3.65,1,R1,17.543859649122805,21,0.05972000000000001
2020,912,G_5.3.65,1,R2,84.375,20,0.07841
2020,912,G_5.3.65,1,R3,73.33333333333334,17,0.06906
2020,912,G_5.3.67,1,R1,60.784313725490186,16,0.09107
2020,912,G_5.3.67,1,R2,78.7037037037037,17,0.07672999999999999
2020,912,G_5.3.70,1,R1,37.09677419354839,19,0.02591
2020,912,G_5.3.70,1,R2,74,18,0.02794
2020,912,G_5.3.75,1,R1,60.674157303370784,15,0.0115
2020,912,G_5.3.75,1,R2,47.61904761904762,16,0.016710000000000003
2020,912,G_5.3.75,1,R3,73.03370786516854,16,0.006230000000000002
2020,912,G_5.3.83,1,R1,56.410256410256416,17,0.01597
2020,912,G_5.3.83,1,R2,67.91044776119404,18,0.022909999999999996
2020,912,G_5.3.83,1,R3,73.83177570093459,17,0.020930000000000004
2020,912,G_5.3.97,1,R1,15.384615384615381,18,0.034940000000000006
2020,912,G_5.3.97,1,R2,44.26229508196722,18,0.02619
2020,912,G_5.3.97,1,R3,2.5974025974025996,16,0.021310000000000003
2020,411,G_5.4.2,1,R1,62.99212598425196,18,0.13456
2020,406,G_5.4.110,1,R1,24.000000000000004,21,0.009860000000000002
2020,406,G_5.4.114,1,R1,41.573033707865164,17,0.07833999999999999
2020,406,G_5.4.114,1,R2,83.09859154929578,16,0.0919
2020,406,G_5.4.126,1,R1,24.52830188679245,18,0.051500000000000004
2020,406,G_5.4.126,1,R2,52.27272727272727,19,0.02975
2020,406,G_5.4.133,1,R1,81.15942028985506,21,0.0211
2020,406,G_5.4.133,1,R2,65,21,0.02259
2020,929,G_5.10.71,1,R1,17.33333333333333,19,0.04115
2020,929,G_5.10.71,1,R2,24.32432432432433,19,0.049670000000000006
2020,929,G_5.10.71,1,R3,0,20,0.05275
2020,929,G_5.10.82,1,R1,85.71428571428571,16,0.04746
2020,929,G_5.10.82,1,R2,22.22222222222222,16,0.05401
2020,929,G_5.10.82,1,R3,80,17,0.040959999999999996
2020,929,G_5.10.86,1,R1,19.736842105263158,20,0.04957
2020,929,G_5.10.86,1,R2,65.45454545454545,18,0.03013
2020,929,G_5.10.89,1,R1,43.589743589743584,19,0.04743000000000001
2020,929,G_5.10.89,1,R2,0,20,0.04979
2020,929,G_5.10.89,1,R3,16.54676258992806,20,0.04981
2020,929,G_5.10.92,1,R1,1.4492753623188481,20,0.04597
2020,929,G_5.10.92,1,R2,23.80952380952381,20,0.04727
2020,929,G_5.10.93,1,R1,0,17,0.06275
2020,929,G_5.10.98,1,R1,21.250000000000004,21,0.05684
2020,929,G_5.10.98,1,R2,77.6923076923077,17,0.07163
2020,929,G_5.10.103,1,R1,24.52830188679245,22,0.014960000000000001
2020,929,G_5.10.114,1,R1,74.6987951807229,19,0.022160000000000003
2020,929,G_5.10.114,1,R2,58.333333333333336,19,0
2020,929,G_5.10.104,1,R1,0,20,0.032850000000000004
2020,929,G_5.10.104,1,R2,0,18,0.03948
2020,929,G_5.10.108,1,R1,59.25925925925926,21,0.0213
2020,929,G_5.10.108,1,R2,21.428571428571416,21,0.014910000000000001
2020,929,G_5.10.108,1,R3,44.44444444444444,22,0.027600000000000003
2020,929,G_5.10.106,1,R1,0,20,0.06205000000000001
2020,929,G_5.10.106,1,R2,0,21,0.05686
2020,929,G_5.10.128,1,R1,43.47826086956521,20,0.07697999999999999
2020,929,G_5.10.138,1,R1,74.5664739884393,19,0.11135999999999999
2020,929,G_5.10.138,1,R2,0,18,0.1285
2020,929,G_5.10.138,1,R3,0,17,0.14994000000000002
2020,929,G_5.10.145,1,R1,71.3235294117647,18,0.04142
2020,929,G_5.10.145,1,R2,7.8947368421052655,17,0.030080000000000006
2020,929,G_5.10.161,1,R1,0,20,0
2020,929,G_5.10.161,1,R2,66.19718309859155,20,0
2020,929,G_5.10.161,1,R3,71.42857142857142,20,0
2020,929,G_5.10.152,1,R1,0,18,0.03264
2020,929,G_5.10.152,1,R2,0,17,0.028849999999999997
2020,929,G_5.10.152,1,R3,18.39080459770115,17,0.04521000000000001
2020,929,G_5.10.173,1,R1,8.000000000000007,17,0.030940000000000002
2020,929,G_5.10.173,1,R2,55.40540540540541,17,0.04068000000000001
2020,929,G_5.10.173,1,R3,63.20754716981131,17,0.03318
2020,406,G_5.4.34,1,R1,43.478260869565226,20,0.07193999999999999
2020,406,G_5.4.34,1,R2,10.256410256410255,25,0.09734
2020,406,G_5.4.34,1,R3,17.647058823529402,21,0.09748
2020,406,G_5.4.44,1,R1,74.4186046511628,16,0.08035
2020,406,G_5.4.44,1,R2,0,21,0.08754
2020,406,G_5.4.45,1,R1,38.63636363636364,18,0.01376
2020,406,G_5.4.45,1,R2,46.42857142857142,16,0.015040000000000003
2020,406,G_5.4.45,1,R3,65.15151515151516,17,0.012490000000000001
2020,406,G_5.4.50,1,R1,50,21,0
2020,406,G_5.4.50,1,R2,48.73417721518988,19,0
2020,406,G_5.4.50,1,R3,33.60655737704918,20,0
2020,406,G_5.4.55,1,R1,79.41176470588235,19,0.04726
2020,406,G_5.4.55,1,R2,53.65853658536585,13,0.04808
2020,406,G_5.4.55,1,R3,60,16,0.06767
2020,406,G_5.4.60,1,R1,39.34426229508196,17,0
2020,406,G_5.4.60,1,R2,23.21428571428571,22,0
2020,406,G_5.4.64,1,R1,41.935483870967744,19,0.055069999999999994
2020,406,G_5.4.64,1,R2,0,17,0.049940000000000005
2020,406,G_5.4.68,1,R1,63.38028169014085,19,0.014100000000000001
2020,406,G_5.4.68,1,R2,39.6551724137931,19,0.002100000000000002
2020,406,G_5.4.68,1,R3,50,18,0.0031799999999999997
2020,406,G_5.4.69,1,R1,0,18,0.00686
2020,406,G_5.4.69,1,R2,32.352941176470594,22,0.0013900000000000023
2020,111,G_5.5.62,1,R1,17.24137931034483,21,0.06775
2020,111,G_5.5.62,1,R2,0,21,0.11393
2020,111,G_5.5.62,1,R3,0,18,0.06948
2020,111,G_5.5.67,1,R1,29.577464788732392,19,0.09706000000000001
2020,111,G_5.5.67,1,R2,43.1578947368421,21,0.10964
2020,111,G_5.5.67,1,R3,0,22,0.08864999999999999
2020,111,G_5.5.68,1,R1,30.952380952380956,13,0.06096
2020,111,G_5.5.68,1,R2,58,17,0.09872
2020,111,G_5.5.68,1,R3,0,16,0.08384
2020,111,G_5.5.70,1,R1,52.54237288135594,25,0.011860000000000004
2020,111,G_5.5.70,1,R1,17.647058823529413,25,0.011860000000000004
2020,111,G_5.5.90,1,R1,26.470588235294112,20,0
2020,111,G_5.5.90,1,R2,37.5,19,0
2020,111,G_5.5.90,1,R3,55.55555555555556,22,0
2020,406,G_5.5.156,1,R1,72.86821705426357,18,0.0015000000000000013
2020,406,G_5.5.156,1,R2,45.51282051282051,16,0.0015
2020,411,G_5.6.103,1,R1,30.08849557522124,18,0.05974
2020,411,G_5.6.103,1,R2,0,21,0.02891
2020,411,G_5.6.103,1,R3,0,21,0.0371
2020,411,G_5.6.105,1,R1,54.54545454545455,21,0.07924
2020,411,G_5.6.107,1,R1,80.09478672985783,19,0.07497999999999999
2020,411,G_5.6.107,1,R2,0,18,0.08220999999999999
2020,411,G_5.6.107,1,R3,61.375661375661366,20,0.08229
2020,411,G_5.6.108,1,R1,0,20,0
2020,411,G_5.6.108,1,R2,0,20,0
2020,411,G_5.6.108,1,R3,74.11764705882354,21,0
2020,411,G_5.6.126,1,R1,43.39622641509433,20,0.005830000000000002
2020,411,G_5.6.126,1,R2,33.333333333333336,24,0.0069099999999999995
2020,411,G_5.6.129,1,R1,63.96396396396396,21,0.015750000000000004
2020,411,G_5.6.129,1,R2,45.12195121951219,18,0.04966
2020,411,G_5.6.146,1,R1,52.27272727272727,20,0
2020,411,G_5.6.146,1,R2,62.96296296296297,21,0
2020,411,G_5.6.158,1,R1,79.88505747126436,19,0.07828
2020,411,G_5.6.158,1,R2,82.9059829059829,20,0.08482999999999999
2020,411,G_5.6.158,1,R3,50.68493150684932,23,0.07173
2020,111,G_5.7.77,1,R1,82.02764976958525,18,0.046810000000000004
2020,111,G_5.7.77,1,R2,69.11764705882352,20,0.03232
2020,406,G_5.7.170,1,R1,68.9655172413793,20,0.11028000000000002
2020,406,G_5.7.170,1,R2,79.54545454545455,18,0.09683
2020,406,G_5.7.164,1,R1,8.064516129032258,22,0.08974000000000001
2020,406,G_5.7.169,1,R1,66.66666666666667,17,0.008979999999999998
2020,406,G_5.7.169,1,R2,42.1875,20,0.006509999999999999
2020,406,G_5.7.169,1,R3,10.344827586206891,18,0.011460000000000003
2020,411,G_5.8.51,1,R1,0,22,0
2020,411,G_5.8.63,1,R1,10.606060606060597,18,0.005710000000000004
2020,411,G_5.8.63,1,R2,0,17,0.006030000000000002
2020,411,G_5.8.69,1,R1,0,21,0.014050000000000002
2020,411,G_5.8.69,1,R2,66.66666666666666,22,0.022560000000000004
2020,411,G_5.8.69,1,R3,28.98550724637681,22,0.016190000000000003
2020,411,G_5.8.71,1,R1,78.52348993288591,25,0.07055
2020,411,G_5.8.72,1,R1,67.04545454545455,23,0.004900000000000004
2020,411,G_5.8.72,1,R2,84.61538461538461,23,0.006040000000000001
2020,411,G_5.8.83,1,R1,42.5531914893617,19,0.03752
2020,411,G_5.8.148,1,R1,64.15094339622642,21,0.06769
2020,411,G_5.8.148,1,R2,33.870967741935495,21,0.04431
2020,411,G_5.8.150,1,R1,90.17341040462429,23,0
2020,406,G_5.8.153,1,R1,43.13725490196078,17,0.006659999999999999
2020,406,G_5.8.153,1,R2,40.81632653061225,29,0.01023
2020,406,G_5.8.158,1,R1,80.76923076923076,22,0
2020,406,G_5.8.158,1,R2,50.60240963855423,21,0
2020,411,G_5.8.96,1,R1,65.11627906976744,22,0.017360000000000004
2020,411,G_5.8.96,1,R2,0,20,0.011570000000000002
2020,902,G_5.9.9,1,R1,0,29,0
2020,902,G_5.9.9,1,R2,83.76068376068376,25,0
2020,900,G_5.9.104,1,R1,45.806451612903224,19,0.087790000000000007
2020,900,G_5.9.104,1,R2,56.32911392405063,20,0.0417
2020,900,G_5.9.104,1,R3,53.63128491620111,19,0.06654
2020,900,G_5.9.109,1,R1,19.23076923076923,22,0.014590000000000002
2020,900,G_5.9.109,1,R2,59.85401459854014,26,0.004880000000000001
2020,900,G_5.9.109,1,R3,72.41379310344827,21,0.009910000000000002
2020,900,G_5.9.112,1,R1,81.25,23,0.011520000000000002
2020,900,G_5.9.112,1,R2,62.74509803921569,24,0.00937
2020,900,G_5.9.112,1,R3,65.3061224489796,29,0.00686
2020,900,G_5.9.115,1,R1,78.66666666666667,18,0.10271
2020,900,G_5.9.115,1,R2,45.814977973568276,20,0.10042
2020,900,G_5.9.115,1,R3,0,17,0.060140000000000006
2020,900,G_5.9.117,1,R1,22.79411764705882,21,0.09643
2020,900,G_5.9.117,1,R2,56.363636363636374,20,0.0721
2020,900,G_5.9.117,1,R3,39.473684210526315,17,0.11730999999999998
2020,900,G_5.9.119,1,R1,43.54838709677419,14,0.14154
2020,900,G_5.9.119,1,R2,0,11,0.12269000000000001
2020,900,G_5.9.121,1,R1,3.773584905660381,25,0.023430000000000006
2020,900,G_5.9.121,1,R2,56.75675675675675,28,0.04147000000000001
2020,900,G_5.9.123,1,R1,33.96226415094339,22,0.006140000000000001
2020,900,G_5.9.123,1,R2,66.66666666666667,23,0.008850000000000002
2020,900,G_5.9.123,1,R3,68.9922480620155,23,0.006720000000000004
2020,900,G_5.9.124,1,R1,51.96078431372548,19,0.07954
2020,900,G_5.9.124,1,R2,0,18,0.09925
2020,900,G_5.9.124,1,R3,81.16883116883116,17,0.09836999999999999
2020,900,G_5.9.128,1,R1,76.66666666666666,21,0.020790000000000003
2020,900,G_5.9.128,1,R2,6.34920634920634,20,0.0050700000000000025
2020,900,G_5.9.128,1,R3,62.18487394957983,21,0.008440000000000003
2020,900,G_5.9.125,1,R1,19.047619047619047,18,0.07605
2020,900,G_5.9.125,1,R2,5.042016806722686,18,0.10501
2020,900,G_5.9.125,1,R3,55.47945205479452,19,0.09003
2020,900,G_5.9.131,1,R1,70.17543859649122,19,0
2020,900,G_5.9.131,1,R2,38.63636363636364,17,0
2020,900,G_5.9.134,1,R1,74.12587412587413,17,0.013900000000000001
2020,900,G_5.9.134,1,R2,18.032786885245898,16,0.013130000000000003
2020,900,G_5.9.134,1,R3,13.27433628318584,17,0.011320000000000002
2020,900,G_5.9.139,1,R1,75.42372881355932,17,0.08664999999999999
2020,900,G_5.9.139,1,R2,66.92307692307692,16,0.12162999999999999
